name|brand|brand:wikidata|addr:postcode|addr:city|addr:place|addr:street|addr:housenumber|addr:door|@lat|@lon|@id
Delikatesy Centrum|Delikatesy Centrum||59-920|Bogatynia||Żołnierzy II Armii Wojska Polskiego|5a||50.9007878|14.9654838|way/397408718
Delikatesy Centrum|||62-067|Rakoniewice||Grodziska|1A||52.1398238|16.2739394|way/397544076
Delikatesy Centrum|Delikatesy Centrum||37-562||Rokietnica||28||49.9014308|22.6411192|way/397956588
Delikatesy Centrum|Delikatesy Centrum||59-223|Krotoszyce||Piastowska|32||51.1482054|16.0454669|way/398511974
Delikatesy Centrum|Delikatesy Centrum||38-540|Zagórz||Wolności|37||49.5186597|22.2596753|way/400785078
Delikatesy Centrum|||36-245||Nozdrzec||235A||49.7747145|22.2081406|way/401389156
Delikatesy Centrum|Delikatesy Centrum||59-970|Zawidów||Marii Skłodowskiej-Curie|2||51.0264660|15.0623603|way/401599854
Delikatesy Centrum|||38-430|Miejsce Piastowe||Handlowa|10||49.6335937|21.8210453|way/401999639
Delikatesy Centrum|Delikatesy Centrum||38-524|Besko||Bieszczadzka|11||49.5864218|21.9578227|way/402352665
Delikatesy Centrum|Delikatesy Centrum||38-450|Dukla||Cergowska|||49.5533892|21.6881586|way/402910378
Delikatesy Centrum|Delikatesy Centrum||32-130|Koszyce||Elżbiety Łokietkówny|10||50.1688127|20.5762110|way/404489004
Delikatesy Centrum|||59-830|Olszyna||Wolności|12a||51.0647738|15.3764868|way/405063618
Delikatesy Centrum|Delikatesy Centrum||58-512|Stara Kamienica||Izerska|3||50.9148313|15.5734598|way/405417201
Delikatesy Centrum|Delikatesy Centrum|||Jasło||Adama Mickiewicza|108b||49.7663309|21.4220487|way/405606359
Delikatesy Centrum||||Jasło||Jana Kochanowskiego|21B||49.7419322|21.4745191|way/405609280
Delikatesy Centrum||||Jasło||Krzysztofa Kamila Baczyńskiego|3||49.7380532|21.4690467|way/405609296
Delikatesy Centrum|||39-124||Wiercany||67||50.0136862|21.7522342|way/407700668
Delikatesy Centrum|||64-212|Siedlec||Zbąszyńska|13||52.1382542|15.9997441|way/411046216
Delikatesy Centrum|Delikatesy Centrum||64-400|Międzychód||Marszałka Józefa Piłsudskiego|45||52.6003271|15.8901608|way/413087217
Delikatesy Centrum|Delikatesy Centrum||08-205||Nowa Kornica||23A||52.1869358|22.9338378|way/413730629
Delikatesy Centrum|||64-200|Wolsztyn||Garbarska|9A||52.1156505|16.1258478|way/413749576
Delikatesy Centrum|Delikatesy Centrum||39-460|Nowa Dęba||Bieszczadzka|2B||50.4078723|21.7541021|way/414147193
Delikatesy Centrum|Delikatesy Centrum||46-090|Popielów||Dworcowa|1||50.8245529|17.7434146|way/418408706
Delikatesy Centrum|Delikatesy Centrum||63-640|Bralin||3 Maja|||51.2865563|17.8989369|way/419205615
Delikatesy Centrum|||26-212||Smyków||110||51.0521374|20.4049109|way/419800749
Delikatesy Centrum|Delikatesy Centrum||36-053||Kamień||275||50.3308834|22.1382721|way/421956861
Delikatesy Centrum|||63-900|Rawicz||Andrzeja Kmicica|3||51.6025040|16.8578360|way/424333377
Delikatesy Centrum|||46-030|Zagwiździe||Lipowa|2||50.8731315|17.9772021|way/425254313
Delikatesy Centrum|Delikatesy Centrum||42-280|Częstochowa||Spółdzielczości|4||50.7951305|19.0420103|way/425894989
Delikatesy Centrum|Delikatesy Centrum||07-320|Zawisty Dzikie||Leśna|||52.6924958|22.0587896|way/426104408
Delikatesy Centrum|||38-400|Krosno||Tysiąclecia|1||49.6965753|21.7487549|way/428423357
Delikatesy Centrum|||38-203||Szebnie||311||49.7607354|21.5926028|way/429429571
Delikatesy Centrum|Delikatesy Centrum||27-420|Bodzechów||Kolejowa|26||50.9104543|21.4411748|way/429536787
Delikatesy Centrum|Delikatesy Centrum||33-122||Wierzchosławice||852||50.0164161|20.8623863|way/430231513
Delikatesy Centrum|Delikatesy Centrum||46-024|Jełowa||Dworcowa|34||50.7899572|18.0629208|way/432179912
Delikatesy Centrum|Delikatesy Centrum||27-200|Starachowice||Aleja Świętego Jana Pawła II|8||51.0344317|21.0658050|way/432182367
Delikatesy Centrum|Delikatesy Centrum||91-323|Łódź||Pojezierska|1B||51.7976434|19.4428555|way/434804379
Delikatesy Centrum|Delikatesy Centrum||38-610|Polańczyk||Osiedle Panorama|||49.3694195|22.4194425|way/435374142
Delikatesy Centrum|Delikatesy Centrum||28-236|Rytwiany||Armii Krajowej|11||50.5295907|21.2047672|way/439187452
Delikatesy Centrum|Delikatesy Centrum||28-200|Staszów||Jana Kilińskiego|||50.5588855|21.1789534|way/439343316
Delikatesy Centrum|||27-670|Łoniów||Krakowska|||50.5642373|21.5262724|way/439709254
Delikatesy Centrum|Delikatesy Centrum||83-440|Karsin||Świerkowa|1||53.9058260|17.9230897|way/440231146
Delikatesy Centrum|Delikatesy Centrum||34-606||Łukowica||477||49.6025604|20.4930233|way/440516917
Delikatesy Centrum|||45-724|Opole||Niemodlińska|||50.6667426|17.9031466|way/440667102
Delikatesy Centrum|||27-620|Dwikozy||Sandomierska|||50.7372903|21.7913838|way/440673860
Delikatesy Centrum|Delikatesy Centrum||26-260|Fałków||Spacerowa|2b||51.1351906|20.1079670|way/445198671
Delikatesy Centrum|||42-445|Szczekociny||Śląska|26||50.6271606|19.8142008|way/445283240
Delikatesy Centrum|Delikatesy Centrum||66-110|Babimost||Lotnicza|1;12||52.1667673|15.8353902|way/448969075
Delikatesy Centrum|Delikatesy Centrum||42-140|Panki||Częstochowska|2a||50.8825290|18.7517290|way/450362486
Delikatesy Centrum|Delikatesy Centrum||66-340|Przytoczna||Główna|55c||52.5764758|15.6700290|way/451269110
Delikatesy Centrum|||32-852||Wola Dębińska||115||49.9673416|20.7180034|way/452513841
Delikatesy Centrum|Delikatesy Centrum||42-151|Waleńczów||Częstochowska|1||50.9307887|18.8594819|way/452920714
Delikatesy Centrum|Delikatesy Centrum||32-641|Piotrowice||Andrychowska|||49.9698391|19.3735056|way/458876577
Delikatesy Centrum|Delikatesy Centrum||34-116|Spytkowice||Krakowska|20||49.9939837|19.5154399|way/462952554
Delikatesy Centrum|||95-070|Rąbień||Pańska|||51.7894129|19.3168227|way/467195303
Delikatesy Centrum|||33-112||Nowodworze||72c||49.9711979|20.9907476|way/473335331
Delikatesy Centrum|||33-386|Podegrodzie||Wygon|||49.5778804|20.5987726|way/474390407
Delikatesy Centrum|Delikatesy Centrum||||Jodłownik||275||49.7710573|20.2315216|way/475278396
Delikatesy Centrum|Delikatesy Centrum||98-215|Goszczanów||Kaliska|46||51.7889385|18.4967980|way/478346173
Delikatesy Centrum|||38-220||Dębowiec||180||49.6819848|21.4594497|way/484444036
Delikatesy Centrum|Delikatesy Centrum||07-436|Lipniki||Stacha Konwy|||53.3227365|21.5235088|way/488337984
Delikatesy Centrum|Delikatesy Centrum||32-210|Książ Wielki||Rynek|1||50.4426902|20.1397303|way/493476023
Delikatesy Centrum|Delikatesy Centrum||63-400|Topola Mała||Gorzycka|1||51.6391248|17.7623503|way/494478881
Delikatesy Centrum|Delikatesy Centrum||42-110|Popów||Michała Wołodyjowskiego|||51.0352240|18.9262647|way/496588057
Delikatesy Centrum|||32-820|Szczurowa||Słoneczna|||50.1171959|20.6354045|way/499489710
Delikatesy Centrum|Delikatesy Centrum||28-220|Oleśnica||Szkolna|||50.4541426|21.0745980|way/505581183
Delikatesy Centrum|Delikatesy Centrum||37-500|Munina||3 Maja|133||49.9927226|22.7364700|way/506719800
Delikatesy Centrum|Delikatesy Centrum||62-840|Koźminek||Andrzeja Mielęckiego|||51.7980588|18.3410267|way/512958132
Delikatesy Centrum|Delikatesy Centrum||64-410|Sieraków||Poznańska|40B||52.6463538|16.0862708|way/513018338
Delikatesy Centrum|||37-300||Wierzawice||146||50.2361802|22.4451846|way/515496763
Delikatesy Centrum|Delikatesy Centrum||63-041|Chocicza||Śremska|19||52.0696435|17.3588593|way/520869674
Delikatesy Centrum|Delikatesy Centrum||09-200|Sierpc||Płocka|41||52.8500779|19.6704092|way/530449354
Delikatesy Centrum|||64-150|Wijewo||Wincentego Witosa|9||51.9168278|16.1857128|way/532383848
Delikatesy Centrum|||47-450|Nowa Wioska||Leśna|||49.9733965|18.2481117|way/532560565
Delikatesy Centrum|||63-460|Nowe Skalmierzyce||Podkocka|1L||51.7051496|17.9875470|way/532874109
Delikatesy Centrum|Delikatesy Centrum||64-700|Czarnków||Generała Władysława Sikorskiego|31||52.9045216|16.5696772|way/536427103
Delikatesy Centrum|||26-341|Mniszków||Piotrkowska|5||51.3695266|20.0407308|way/538976366
Delikatesy Centrum|Delikatesy Centrum||||Jodłowa||||49.8775082|21.3047034|way/539446442
Delikatesy Centrum|Delikatesy Centrum||08-330|Kosów Lacki||Pańska|8||52.5927929|22.1465521|way/540394286
Delikatesy Centrum|Delikatesy Centrum||33-152||Pogórska Wola||78D||50.0129034|21.1531574|way/540395396
Delikatesy Centrum|Delikatesy Centrum||34-384|Żywiec||Osiedle Zgoda|||49.6589890|19.1716332|way/542817806
Delikatesy Centrum|Delikatesy Centrum||38-323||Rożnowice||396||49.7571077|21.1647577|way/542976967
Delikatesy Centrum|Delikatesy Centrum||64-720|Lubasz||Bolesława Chrobrego|33F||52.8487734|16.5239722|way/547473832
Delikatesy Centrum|Delikatesy Centrum||38-200|Jasło||Floriańska|||49.7398030|21.4853635|way/550437960
Delikatesy Centrum|Delikatesy Centrum||28-520|Podskale||Krakowska|62||50.2402284|20.7185194|way/566920685
Delikatesy Centrum|Delikatesy Centrum||34-315|Żywiec||Krakowska|||49.7151775|19.2378691|way/568719501
Delikatesy Centrum|||21-533|Rossosz||Batalionów Chłopskich|87||51.8575907|23.1365444|way/572596226
Delikatesy Centrum|||38-500|Zabłotce||886|||49.5736012|22.1503026|way/573548813
Delikatesy Centrum|||62-400|Wilczna||92|||52.2644359|18.0082546|way/577490980
Delikatesy Centrum|Delikatesy Centrum||12-200|Pisz||Michała Wołodyjowskiego|||53.6246322|21.8268314|way/590867855
Delikatesy Centrum|Delikatesy Centrum||05-074||Wielgolas Brzeziński||56B||52.2104909|21.3904872|way/622367952
Delikatesy Centrum|||35-503|Rzeszów||Dębicka|79||50.0531752|21.9474723|way/622909287
Delikatesy Centrum|Delikatesy Centrum||36-072||Świlcza||350c||50.0720780|21.8961897|way/623920173
Delikatesy Centrum|Delikatesy Centrum||83-440|Karsin||Długa|||53.8985808|17.9346490|way/625639264
Delikatesy Centrum|Delikatesy Centrum||09-540|Sanniki||Topolowa|2 A||52.3330732|19.8562281|way/633497042
Delikatesy Centrum|Delikatesy Centrum||43-416|Kończyce Wielkie||Księdza Olszaka|||49.8322017|18.6538110|way/637488753
Delikatesy Centrum|||28-400|Bogucice Pierwsze||Stara Wieś|||50.4482716|20.5897936|way/637489362
Delikatesy Centrum|||33-171||Pleśna||518||49.9243687|20.9448548|way/655201593
Delikatesy Centrum|Delikatesy Centrum||82-300|Elbląg||Gwiezdna|28||54.1699917|19.4021839|way/655403858
Delikatesy Centrum|Delikatesy Centrum||28-100|Busko-Zdrój||Profesora Józefa Wacława Grotta|38||50.4579126|20.7264112|way/656195853
Delikatesy Centrum|Delikatesy Centrum||28-200|Staszów||Tadeusza Kościuszki|||50.5566386|21.1641594|way/660580201
Delikatesy Centrum|Delikatesy Centrum||37-561||Chłopice||260||49.9434698|22.6781261|way/660753379
Delikatesy Centrum|Delikatesy Centrum||43-440|Bażanowice||Cieszyńska|46||49.7382327|18.7013920|way/671211317
Delikatesy Centrum|Delikatesy Centrum||39-215|Czarna||Stanisława Konarskiego|1||50.0624138|21.2471032|way/673051883
Delikatesy Centrum|Delikatesy Centrum||44-340|Godów||1 Maja|11a||49.9141387|18.4909841|way/679329402
Delikatesy Centrum|||97-200|Tomaszów Mazowiecki||Rolna|1-3||51.5255124|20.0040973|way/679992472
Delikatesy Centrum|Delikatesy Centrum||28-210|Bogoria||Staszowska|14||50.6470549|21.2562639|way/682063062
Delikatesy Centrum|Delikatesy Centrum||32-828||Biadoliny Radłowskie||345||49.9935802|20.7606265|way/684992596
Delikatesy Centrum|Delikatesy Centrum||32-742||Proszówki||548||50.0094998|20.4299957|way/685641597
Delikatesy Centrum|Delikatesy Centrum||42-160|Krzepice||Dzielna|||50.9700105|18.7275892|way/702113639
Delikatesy Centrum|Delikatesy Centrum||33-314||Łososina Dolna||334||49.7493081|20.6308516|way/706606780
Delikatesy Centrum|Delikatesy Centrum||26-640|Skaryszew||Juliusza Słowackiego|||51.3121705|21.2506681|way/707001609
Delikatesy Centrum|||38-430|Miejsce Piastowe||Cmentarna|||49.6325381|21.7852206|way/711241920
Delikatesy Centrum|Delikatesy Centrum||37-307|Brzóza Królewska||875|||50.2570465|22.3069576|way/715313005
Delikatesy Centrum|Delikatesy Centrum||||Mirów Stary||61||51.1911637|21.0317246|way/740760711
Delikatesy Centrum|Delikatesy Centrum||32-825||Borzęcin||563B||50.0676880|20.7097203|way/755325489
Delikatesy Centrum|Delikatesy Centrum||22-670|Bełżec||Zamojska|16||50.3886256|23.4373724|way/758686766
Delikatesy Centrum|Delikatesy Centrum||32-095|Iwanowice Włościańskie||Jurajska|8||50.2200092|19.9780437|way/759701716
Delikatesy Centrum|||38-455|Głowienka||Świętego Jana|12||49.6583968|21.7498946|way/762519981
Delikatesy Centrum|Delikatesy Centrum||36-105||Cmolas||230D||50.2922557|21.7455977|way/768851302
Delikatesy Centrum|Delikatesy Centrum||28-530|Skalbmierz||Kazimierza Pułaskiego|||50.3183570|20.4022199|way/783085967
Delikatesy Centrum|Delikatesy Centrum||38-212|Bukowa||73|||49.8190771|21.3945006|way/788818369
Delikatesy Centrum|Delikatesy Centrum||34-384|Wieprz||Grabowa|||49.6434005|19.1786367|way/805311238
Delikatesy Centrum|Delikatesy Centrum||37-200|Przeworsk|Osiedle Jana III Sobieskiego||101||50.0590640|22.4778493|way/809266190
Delikatesy Centrum|Delikatesy Centrum||37-200|Przeworsk||Lubomirskich|||50.0646533|22.4915936|way/809633071
Delikatesy Centrum|Delikatesy Centrum||37-200|Przeworsk||Wojska Polskiego|||50.0513620|22.5009485|way/812416417
Delikatesy Centrum|Delikatesy Centrum||38-124||Wiśniowa||229A||49.8665580|21.6397912|way/813240822
Delikatesy Centrum|||11-210|Sępopol||Bolesława Prusa|6A||54.2662851|21.0168245|way/823969804
Delikatesy Centrum|Delikatesy Centrum||32-060|Liszki||Oświęcimska|5||50.0341303|19.7530407|way/825383765
Delikatesy Centrum|Delikatesy Centrum||21-075||Ludwin-Kolonia||25A||51.3465371|22.9052164|way/832897740
Delikatesy Centrum|Delikatesy Centrum||44-189|Wilcza||Karola Miarki|16D||50.1983234|18.5784277|way/834649255
Delikatesy Centrum|Delikatesy Centrum||99-423|Bielawy||Żabia|||52.0754368|19.6568709|way/837784556
Delikatesy Centrum|Delikatesy Centrum||95-020|Andrespol||Rokicińska|128B||51.7256359|19.6372142|way/838353383
Delikatesy Centrum|Delikatesy Centrum||42-270|Rzerzęczyce||Skrzydlowska|77||50.8921434|19.3341782|way/841317711
Delikatesy Centrum|||42-270|Garnek||Główna|||50.8870328|19.4505708|way/841333839
Delikatesy Centrum|Delikatesy Centrum||42-100|Kłobuck||Armii Krajowej|||50.9065583|18.9326609|way/841632657
Delikatesy Centrum|||97-515|Strzelce Małe||42|||51.1051504|19.7891372|way/844259920
Delikatesy Centrum|Delikatesy Centrum||39-300|Mielec||Wojsławska|283||50.2640622|21.4651872|way/857785212
Delikatesy Centrum|Delikatesy Centrum||37-710||Buszkowiczki||45b||49.8084063|22.8309931|way/865148396
Delikatesy Centrum|Delikatesy Centrum||95-035|Ozorków||Konstytucji 3 Maja|||51.9579296|19.2757272|way/877682954
Delikatesy Centrum|Delikatesy Centrum||09-230|Bielsk||Płocka|27A||52.6681533|19.8000355|way/880746094
Delikatesy Centrum|Delikatesy Centrum||38-207|Trzcinica||28|||49.6987467|21.4054395|way/883805436
Delikatesy Centrum|Delikatesy Centrum||87-840|Lubień Kujawski||1 Maja|3||52.4042794|19.1673832|way/887561256
Delikatesy Centrum|Delikatesy Centrum||09-440|Staroźreby||Mostowa|2||52.6308588|19.9803945|way/888985061
Delikatesy Centrum|Delikatesy Centrum||28-225|Szydłów||Kielecka|||50.5902672|21.0046835|way/895347034
Delikatesy Centrum|||29-105|Bukowa||Kielecka|17||50.8663691|20.1967772|way/898038999
Delikatesy Centrum|Delikatesy Centrum||43-262|Radostowice||Pszczyńska|186||50.0042041|18.8734133|way/899233183
Delikatesy Centrum|Delikatesy Centrum||34-146||Stryszów||626||49.8253572|19.6381736|way/904472306
Delikatesy Centrum|||38-950|Sanok||Przemyska|||49.5530572|22.2282511|way/906274628
Delikatesy Centrum|Delikatesy Centrum||26-510|Chlewiska||Dionizego Czachowskiego|||51.2455092|20.7687767|way/915892114
Delikatesy Centrum|Delikatesy Centrum||44-341|Gołkowice||1 Maja|245||49.9182484|18.5301579|way/920141822
Delikatesy Centrum|Delikatesy Centrum||33-100|Tarnów||Władysława Reymonta|25||50.0094663|20.9697020|way/920142138
Delikatesy Centrum|Delikatesy Centrum||37-522|Wiązownica||Piwodzka|||50.0767447|22.7206042|way/929338872
Delikatesy Centrum|Delikatesy Centrum||74-320|Barlinek||Kombatantów|5||53.0021971|15.2072567|way/930433201
Delikatesy Centrum|Delikatesy Centrum||28-305|Sobków||Kielecka|||50.7000008|20.4530559|way/933019856
Delikatesy Centrum|||83-033|Sobowidz||Dworcowa|11||54.1438184|18.6037034|way/937523559
Delikatesy Centrum|Delikatesy Centrum||26-700|Zwoleń||Henryka Sienkiewicza|||51.3608782|21.5753532|way/949846137
Delikatesy Centrum|||26-085|Miedziana Góra||Urzędnicza|||50.9313803|20.5658632|way/954771149
Delikatesy Centrum|Delikatesy Centrum||38-213||Nawsie Kołaczyckie||5a||49.8013117|21.4323596|way/962000293
Delikatesy Centrum|Delikatesy Centrum||33-386||Brzezna||259||49.6004927|20.6156396|way/964479455
Delikatesy Centrum|Delikatesy Centrum||27-230|Brody||Kościelna|||51.0174914|21.2016908|way/965318965
Delikatesy Centrum|Delikatesy Centrum||28-100|Busko-Zdrój||Wojska Polskiego|69||50.4814332|20.7166940|way/994997254
Delikatesy Centrum|Delikatesy Centrum||32-860|Czchów||Pęcherska Góra|||49.8138979|20.6800732|way/1000271717
Delikatesy Centrum|Delikatesy Centrum||63-900|Masłowo||Żniwna|||51.6026090|16.8249275|way/1013160770
Delikatesy Centrum|||46-375|Pludry||Aleja Wyzwolenia|16A||50.6657597|18.4720515|way/1015634723
Delikatesy Centrum|Delikatesy Centrum||05-520|Konstancin-Jeziorna||Świetlicowa|7/9||52.0969159|21.1225920|way/1016191732
Delikatesy Centrum|Delikatesy Centrum||21-400||Łazy||159||51.9164949|22.4204034|way/1052131491
Delikatesy Centrum|||66-530|Drezdenko||Pierwszej Brygady|1G||52.8356281|15.8317705|way/1062339190
Delikatesy Centrum|Delikatesy Centrum||28-100|Busko-Zdrój||Stawowa|19||50.4747844|20.7221191|way/1065341051
Delikatesy Centrum|Delikatesy Centrum|||Kruklanki||Dworcowa|||54.0880026|21.9200298|way/1068617826
Delikatesy Centrum|Delikatesy Centrum||36-007|Malawa||94|||50.0665580|22.1196586|way/1090726791
Delikatesy Centrum|||32-210|Książ Wielki||Jana Długosza|||50.4473680|20.1409385|way/1095846377
Delikatesy Centrum|Delikatesy Centrum||32-010|Kocmyrzów||Kolejowa|||50.1341742|20.1157628|way/1104104113
Delikatesy Centrum|Delikatesy Centrum||36-007||Malawa||649||50.0321809|22.0962283|way/1105818708
Delikatesy Centrum|||28-142||Tuczępy||76D||50.5196418|20.9875593|way/1110329696
Delikatesy Centrum|Delikatesy Centrum||36-062|Rudna Wielka||Pogwizdowska|||50.0873318|21.9514591|way/1115608200
Delikatesy Centrum|||39-305|Borowa||983|||50.3851148|21.3480723|way/1136462675
Delikatesy Centrum|Delikatesy Centrum||33-180|Gromnik||Krynicka|21||49.8360089|20.9613955|way/1138002346
Delikatesy Centrum|||39-100|Ropczyce||Kolejowa|27A||50.0680016|21.5894080|way/1148781374
Delikatesy Centrum|Delikatesy Centrum|||Rzeszów||Aleja Generała Władysława Sikorskiego|433||49.9817442|22.0208670|way/1150795721
Delikatesy Centrum|Delikatesy Centrum||42-310|Żarki||Częstochowska|10||50.6270702|19.3630290|way/1152388041
Delikatesy Centrum|||07-306|Brok||Jarosława Dąbrowskiego|||52.6977827|21.8482072|way/1156548169
Delikatesy Centrum|Delikatesy Centrum||37-125||Czarna||265||50.0929631|22.1838946|way/1172485231
